postcode,state,primary_suburb,all_suburbs
4390,QLD,"BILLA BILLA","BILLA BILLA|CALINGUNEE|CALLANDOON|GOLDEN GROVE VILLAGE GOONDIWINDI|GOODAR|KINDON|LUNDAVRA|WONDALLI|WYAGA|YAGABURNE"
4400,QLD,"KINGSTHORPE","KINGSTHORPE"
4401,QLD,"ACLAND","ACLAND|AUBIGNY|BALGOWAN|BEROWRA WATERS BIDDESTON|BOODUA|DEVON PARK|GREENWOOD|HIGHLAND PLAINS|KELVINHAUGH|KINGS SIDING|MOUNT DRUITT VILLAGE MOUNT IRVING|MOUNT OBSERVATION MOUNT TOOLEBEWONG MULDU|OAKEY|ROSALIE PLAINS|SABINE|SILVERLEIGH|YARGULLEN"
4402,QLD,"COOYAR","COOYAR|KOORALGIN"
4403,QLD,"BRYMAROO","BRYMAROO|JONDARYAN|MALU|MOUNT MORIAH|QUINALOW|WEST PRAIRIE"
4404,QLD,"BOWENVILLE","BOWENVILLE|FORMARTIN|IRVINGDALE|WAINUI"
4405,QLD,"BEELBEE","BEELBEE|BLACKFELLOWS CAVES BLAXLAND|DALBY|DUCKLO|GRASSDALE|KUMBARILLA|MARMADUA|NSW 2500 MOWBULLAN|NANDI|PIRRINUAN|RANGES BRIDGE|SPRINGVALE|ST RUTH|TIPTON|WERANGA"
4406,QLD,"BOONDANDILLA","BOONDANDILLA|HANNAFORD|HALLIFORD|JIMBOUR|JIMBOUR EAST|JIMBOUR WEST|KAIMKILLENBUN|SA 5331 KOGAN|MACALISTER|MOOLA|MOONIE|SOUTHWOOD|THE GUMS|WEIR RIVER"
4407,QLD,"CATTLE CREEK","CATTLE CREEK|CECIL PLAINS|DUNMORE|NANGWEE"
4408,QLD,"BELL","BELL|COORANGA"
4410,QLD,"BURRA BURRI","BURRA BURRI|DARR CREEK|DIAMONDY|JANDOWAE|JINGHI|LANGLANDS"
4411,QLD,"TUCKERANG","TUCKERANG|WARRA"
4412,QLD,"BRIGALOW","BRIGALOW|WORONORA HEIGHTS WYCHIE"
4413,QLD,"BAKING BOARD","BAKING BOARD|AUBURN|BARAKULA|BOONARGA|BLACKSWAMP|CANAGA|CAMEBY|BURNCLUITH|CADARGA|CHINCHILLA|CHANCES PLAIN|CROSSROADS|FAIRYLAND|GOOMBI|GREENSWAMP|HOPELAND|KRAGRA|MONTROSE|PELICAN|RED HILL|RYWUNG|SUJEEWONG|WHITEHEADS CREEK WIEAMBILLA"
4415,QLD,"COLUMBOOLA","COLUMBOOLA|DALWOGON|GURULMUNDI|HOOKSWOOD|KOWGURAN|MILES|MYALL PARK|PELHAM"
4416,QLD,"BARRAMORNIE","BARRAMORNIE|CONDAMINE|MORABY|NANGRAM|PINE HILLS|YULABILLA"
4417,QLD,"NOORINDOO","NOORINDOO|PARKNOOK|SURAT|WARKON|WERIBONE|WELLESLEY"
4418,QLD,"GULUGUBA","GULUGUBA"
4419,QLD,"BUNDI","BUNDI|BUNGABAN|COCKATOO|GROSMONT|ROCHE CREEK|WANDOAN|WOLEEBEE"
4420,QLD,"BAROONDAH","BAROONDAH|BROADMERE|COORADA|EUROMBAH|GHINGHINDA|GLEBE|GLEDSWOOD HILLS GLENHAUGHTON|GWAMBEGWINE|KINNOUL|SPRING CREEK|TAROOM|WAIKOLA"
4421,QLD,"NSW 2720 GORANBA","NSW 2720 GORANBA|TARA"
4422,QLD,"COOMRITH","COOMRITH|FLINTON|INGLESTONE|MEANDARRA|WESTMAR"
4423,QLD,"GLENMORGAN","GLENMORGAN|TEELBA"
4424,QLD,"DRILLHAM","DRILLHAM|DRILLHAM SOUTH|GLENAUBYN"
4425,QLD,"BOGANDILLA","BOGANDILLA|DULACCA"
4426,QLD,"JACKSON NORTH","JACKSON NORTH|JACKSON|JACKSON SOUTH"
4427,QLD,"CLIFFORD","CLIFFORD|YULEBA|YULEBA NORTH|YULEBA SOUTH"
4428,QLD,"NSW 2775 PICKANJINNIE","NSW 2775 PICKANJINNIE|WALLUMBILLA"
4454,QLD,"ARCADIA VALLEY","ARCADIA VALLEY|BAFFLE WEST|BEILBA|DURHAM DOWNS|HUTTON CREEK|INJUNE|HIGHLAND PLAINS|MOUNT HUTTON|PONY HILLS|SIMMIE|UPPER DAWSON|WESTGROVE"
4455,QLD,"BALLAROO","BALLAROO|BLYTHDALE|BUNGEWORGORAI|BUNGIL|BYMOUNT|CORNWALL|DARGAL ROAD|EUTHULLA|EUMAMURRIN|GUNNEWIN|HODGSON|MOOGA|MOUNT BINDANGO|ORALLO|ORANGE HILL|ROCKHAMPTON HOSPITAL ROMA|TINGUN|WYCOMBE"
4461,QLD,"QLD 4625 MUCKADILLA","QLD 4625 MUCKADILLA"
4462,QLD,"AMBY","AMBY|EURELLA|WALHALLOW"
4465,QLD,"BARGUNYAH","BARGUNYAH|DUNKELD|FORESTVALE|KILMOREY FALLS|MITCHELL|MOUNT MOFFATT|V GATE|WOMALILLA|WOMBLEBANK"
4467,QLD,"MUNGALLALA","MUNGALLALA|REDFORD|TYRCONNEL"
4468,QLD,"BOATMAN","BOATMAN|CLARA CREEK|MORVEN"
4470,QLD,"BAKERS BEND","BAKERS BEND|CHARLEVILLE|GOWRIE STATION|LANGLO|MURWEH|RIVERSLEIGH|SOMMARIVA|WARD"
4472,QLD,"BLACKALL","BLACKALL"
4474,QLD,"ADAVALE","ADAVALE"
4477,QLD,"AUGATHELLA","AUGATHELLA|NIVE|UPPER WARREGO"
4478,QLD,"BAYRICK","BAYRICK|CALDERVALE|LANSDOWNE|MACFARLANE|LUMEAH|MINNIE DOWNS|SCRUBBY CREEK|TAMBO|WINDEYER|YANDARLO"
4479,QLD,"COOLADDI","COOLADDI"
4480,QLD,"EROMANGA","EROMANGA|QUILPIE"
4481,QLD,"TANBAR","TANBAR|WINDORAH"
4482,QLD,"BIRDSVILLE","BIRDSVILLE"
4486,QLD,"DIRRANBANDI","DIRRANBANDI|NSW 2777 HEBEL"
4487,QLD,"BEGONIA","BEGONIA|ST GEORGE"
4488,QLD,"BINDEBANGO","BINDEBANGO|BOLLON|NEBINE"
4489,QLD,"WYANDRA","WYANDRA"
4490,QLD,"BARRINGUN","BARRINGUN|COONGOOLA|CUTTABURRA|CUNNAMULLA|HUMEBURN|VIC 3840 JOBS GATE|LINDEN|NOORAMA|TUEN|WIDGEEGOARA|YOWAH"
4491,QLD,"EULO","EULO"
4492,QLD,"BULLOO DOWNS","BULLOO DOWNS|DURHAM|NOCCUNDRA|THARGOMINDAH"
4493,QLD,"HUNGERFORD","HUNGERFORD"
4494,QLD,"BUNGUNYA","BUNGUNYA|TARAWERA"
4496,QLD,"TALWOOD","TALWOOD"
4497,QLD,"DAYMAR","DAYMAR|THALLON|WEENGALLON"
4498,QLD,"KIOMA","KIOMA|TOOBEAH"
4500,QLD,"BRENDALE","BRENDALE|BRENDALE BC|BRAY PARK|CASHMERE|CLEAR MOUNTAIN|JOYNER|STRATHPINE|WARNER"
4501,QLD,"VIC 3911 LAWNTON","VIC 3911 LAWNTON"
4502,QLD,"PETRIE","PETRIE"
4503,QLD,"DAKABIN","DAKABIN|GRIFFIN|KALLANGUR|KURWONGBAH|MUNNO PARA DOWNS|WHITESIDE"
4504,QLD,"N NARANGBA","N NARANGBA"
4505,QLD,"BURPENGARY DC","BURPENGARY DC|BURPENGARY"
4506,QLD,"MOORINA","MOORINA|MORAYFIELD"
4507,QLD,"BANKSIA BEACH","BANKSIA BEACH|BELLARA|BONGAREE|BRIBIE ISLAND|WELSBY|WHITE PATCH|WOORIM"
4508,QLD,"DECEPTION BAY","DECEPTION BAY"
4509,QLD,"MANGO HILL","MANGO HILL|NORTH LAKES"
4510,QLD,"BEACHMERE","BEACHMERE|BELLMERE|CABOOLTURE|CABOOLTURE BC|DONNYBROOK|MELDALE|MOODLU|ROCKSBERG|TOORBUL"
4511,QLD,"GODWIN BEACH","GODWIN BEACH|NINGI|SANDSTONE POINT"
4512,QLD,"BRACALBA","BRACALBA|WAMURAN|WAMURAN BASIN"
4513,QLD,"CORYMBIA","CORYMBIA|GREENSTONE|LILYWOOD|WAGTAIL GROVE|WARABA"
4514,QLD,"BELLTHORPE","BELLTHORPE|CEDARTON|AGUILAR|DELANEYS CREEK|MOUNT ARCHER|MOUNT DELANEY|NEURUM|STONY CREEK|QLD 4300 STANMORE|VILLENEUVE|WESTVALE|WOODFORD"
4515,QLD,"GLENFERN","GLENFERN|HAZELDEAN|JIMNA|KINGAHAM|KILCOY|MONSILDALE|MOUNT ELPHINSTONE MOUNT KILCOY|ROYSTON|SANDY CREEK|WIMBLEDON HEIGHTS WINYA|WOOLMAR"
4516,QLD,"ELIMBAH","ELIMBAH"
4517,QLD,"BEERBURRUM","BEERBURRUM"
4519,QLD,"BEERWAH","BEERWAH|COOCHIN CREEK|CROHAMHURST|PEACHESTER"
4520,QLD,"CAMP MOUNTAIN","CAMP MOUNTAIN|VIC 3585 CEDAR CREEK|CLOSEBURN|DRAPER|HIGHVALE|JOLLYS LOOKOUT|KOBBLE CREEK|VIC 3377 MOUNT GLORIOUS|MOUNT SAMSON|MOUNT NEBO|SAMFORD|SAMFORD VALLEY|SAMFORD VILLAGE|SAMSONVALE|YUGAR"
4521,QLD,"DAYBORO","DAYBORO|LACEYS CREEK|KING SCRUB|MOUNT MEE|MOUNT PLEASANT|OCEAN VIEW|RUSH CREEK"
4550,QLD,"LANDSBOROUGH","LANDSBOROUGH|MOUNT MELLUM"
4551,QLD,"AROONA","AROONA|BALMORAL VILLAGE BANYA|BARINGA|BELLS CREEK|BATTERY HILL|NSW 2136 CABOOLTURE SOUTH CALOUNDRA|QLD 4510 CALOUNDRA DC|CALOUNDRA WEST|CORBOULD PARK|CURRIMUNDI|DICKY BEACH|GAGALBA|GLENORMISTON SOUTH GOLDEN BEACH|KINGS BEACH|LITTLE MOUNTAIN|MERIDAN PLAINS|MOFFAT BEACH|NIRIMBA|PELICAN WATERS|SHELLY BEACH"
4552,QLD,"BALMORAL RIDGE","BALMORAL RIDGE|BALD KNOB|BOOROOBIN|CAMBROON|CONONDALE|CURRAMORE|ELAMAN CREEK|NSW 2109 MALENY|REESVILLE|WITTA|WOOTHA"
4553,QLD,"DIAMOND VALLEY","DIAMOND VALLEY|GLENVIEW|MOOLOOLAH|PALMVIEW"
4554,QLD,"EUDLO","EUDLO|ILKLEY"
4555,QLD,"CHEVALLUM","CHEVALLUM|NSW 2077 HUNCHY|NSW 3691 LANDERS SHOOT|PALMWOODS"
4556,QLD,"BUDERIM","BUDERIM|FOREST GLEN|KUNDA PARK|MONS|SIPPY DOWNS|TANAWHA"
4557,QLD,"MOUNTAIN CREEK","MOUNTAIN CREEK|MOOLOOLABA"
4558,QLD,"COTTON TREE","COTTON TREE|KULUIN|MAROOCHYDORE|SUNSHINE PLAZA"
4559,QLD,"DIDDILLIBAH","DIDDILLIBAH|KIELS MOUNTAIN|ISLANDS WEST WOOMBYE|WOOMBYE"
4560,QLD,"BLI BLI","BLI BLI|BURNSIDE|COES CREEK|COOLOOLABIN|DULONG|FLAXTON|IMAGE FLAT|HIGHWORTH|KUREELPA|KIAMBA|KULANGOOR|MAPLETON|MOLLYMOOK BEACH MONTVILLE|NAMBOUR|NAMBOUR DC|PERWILLOWEN|PARKLANDS|ROSEMOUNT|TOWEN MOUNTAIN"
4561,QLD,"BRIDGES","BRIDGES|MAROOCHY RIVER|NINDERRY|NORTH ARM|VALDORA|YANDINA|YANDINA CREEK"
4562,QLD,"BELLI PARK","BELLI PARK|DOONAN|EERWAH VALE|EUMUNDI|VERRIERDALE|WEYBA DOWNS"
4563,QLD,"BLACK MOUNTAIN","BLACK MOUNTAIN|CARTERS RIDGE|COOROY|LAKE MACDONALD|RIDGEWOOD|TINBEERWAH"
4564,QLD,"MANGROVE MOUNTAIN MARCOOLA","MANGROVE MOUNTAIN MARCOOLA|MUDJIMBA|PACIFIC PARADISE|TWIN WATERS"
4565,QLD,"BOREEN POINT","BOREEN POINT|COOROIBAH|COOTHARABA|RINGTAIL CREEK|TEWANTIN"
4566,QLD,"NOOSAVILLE","NOOSAVILLE|NOOSAVILLE DC"
4567,QLD,"NOOSA HEADS","NOOSA HEADS|SUNRISE BEACH|SUNSHINE BEACH"
4568,QLD,"FEDERAL","FEDERAL|PINBARREN|POMONA"
4569,QLD,"COORAN","COORAN"
4570,QLD,"ANDERLEIGH","ANDERLEIGH|AMAMOOR|AMAMOOR CREEK|ARALUEN|BANKS POCKET|BELLS BRIDGE|BELLA CREEK|BEENAAM VALLEY|BOLLIER|BROOLOO|CANINA|CALGOA|CALICO CREEK|CHATSWORTH|CEDAR POCKET|COLES CREEK|COONDOO|CORELLA|DAGUN|CURRA|DOWNSFIELD|EAST DEEP CREEK|GILLDORA|GLEN ECHO|GOOMBOORIAN|GLANMIRE|GLASTONBURY|GLENWOOD|GUNALDA|GREENS CREEK|GYMPIE|GYMPIE DC|IMBIL|KANDANGA|KANDANGA CREEK|KANIGAN|JONES HILL|LAGOON POCKET|KIA ORA|LAKE BORUMBA|KYBONG|LANGSHAW|LONG FLAT|LOWER WONGA|MARODIAN|MCINTOSH CREEK|MARYS CREEK|MELAWONDI|MIVA|MOOLOO|MONKLAND|MUNNA CREEK|NAHRUNDA|VIC 3812 NEERDIE|NEUSA VALE|PIE CREEK|PATERSON|ROSS CREEK|SCOTCHY POCKET|SCRUBBY CREEK|SEXTON|SOUTHSIDE|TANDUR|TAMAREE|TRAVESTON|THE PALMS|THE DAWN|THEEBINE|QLD 4813 TUCHEKOI|TOOLARA FOREST|SA 5005 UPPER KANDANGA|VICTORY HEIGHTS|VETERAN|TWO MILE|WALLU|WILSONS POCKET|WOLVI|WIDGEE|WOONDUM|WOOLOOGA"
4571,QLD,"NSW 2097 COMO","NSW 2097 COMO|KIN KIN"
4573,QLD,"COOLUM BEACH","COOLUM BEACH|NSW 2250 MARCUS BEACH|MOUNT COOLUM|PEREGIAN BEACH|POINT ARKWRIGHT|YAROOMBA"
4574,QLD,"COOLABINE","COOLABINE|GHEERULLA|KENILWORTH|KIDAMAN CREEK|MOY POCKET|OBI OBI"
4575,QLD,"BOKARINA","BOKARINA|BIRTINYA|BUDDINA|MINYAMA|PARREARRA|WARANA|WURTULLA"
4580,QLD,"COOLOOLA","COOLOOLA|COOLOOLA COVE|TIN CAN BAY"
4581,QLD,"EURONG","EURONG|INSKIP|GARI|RAINBOW BEACH"
4600,QLD,"BLACK SNAKE","BLACK SNAKE|CINNABAR|KILKIVAN|MUDLO|OAKVIEW"
4601,QLD,"BARAMBAH","BARAMBAH|BOONARA|BOOUBYJAN|GOOMERI|GOOMERIBONG|KINBOMBI|MANUMBAR|TANSEY"
4605,QLD,"BARLIL","BARLIL|BYEE|CHERBOURG|COBBS HILL|CLOYNA|CROWNTHORPE|GLENROCK|KITOBA|MANYUNG|MERLWOOD|MOFFATDALE|MOONDOONER|MUMBLEBONE PLAIN MURGON|OAKDALE|REDGATE|SILVERLEAF|SUNNY NOOK|TABLELANDS|WARNUNG|WINDERA|WOOROONDEN"
4606,QLD,"CHELMSFORD","CHELMSFORD|FAIRDALE|FICKS CROSSING|GREENVIEW|LEAFDALE|MOUNT MCEUEN|MP CREEK|WHEATLANDS|WONDAI"
4608,QLD,"CHARLESTOWN","CHARLESTOWN|CUSHNIE|TINGOORA|WILKESDALE|WOOROOLIN"
4610,QLD,"ALICE CREEK","ALICE CREEK|BALLOGIE|BENAIR|BOOIE|BOYNESIDE|CHAHPINGAH|COOLABUNIA|CORNDALE|CRAWFORD|DANGORE|DURONG|ELLESMERE|GOODGER|GORDONBROOK|HALY CREEK|IRONPOT|HODGLEIGH|INVERLAW|KUMBIA|KINGAROY|MANNUEM|MEMERAMBI|TAABINGA|WATTLE GROVE"
4611,QLD,"MARSHLANDS","MARSHLANDS|MONDURE"
4612,QLD,"HIVESVILLE","HIVESVILLE|KAWL KAWL|KEYSLAND|STONELANDS|WIGTON"
4613,QLD,"ABBEYWOOD","ABBEYWOOD|BOONDOOMA|NSW 2849 BRIGOODA|COVERTY|NSW 2259 KINLEYMORE|MELROSE|OKEDEN|PROSTON|SOUTH MURWILLUMBAH SPEEDWELL|STALWORTH"
4614,QLD,"NEUMGNA","NEUMGNA|NSW 2474 UPPER YARRAMAN|YARRAMAN"
4615,QLD,"BARKER CREEK FLAT","BARKER CREEK FLAT|BRISBANE ADELAIDE STREET BROOKLANDS|BULLCAMP|ELGIN VALE|EAST NANANGO|GLAN DEVON|JOHNSTOWN|KUNIOON|MAIDENWELL|NANANGO|PIMPIMBUDGEE|RUNNYMEDE|SANDY RIDGES|SOUTH NANANGO|TARONG|VIC 3518 WENGENVILLE|WATTLE CAMP|WYALLA"
4620,QLD,"ARAMARA","ARAMARA|BROOWEENA|WA 6537 DOONGUL|GIGOOMGAN|GLENBAR|GUNGALOON|NSW 2831 MALARGA|NORTH ARAMARA|TEEBAR|WOOCOO"
4621,QLD,"BIGGENDEN","BIGGENDEN|BOOMPA|CORINGA|COALSTOUN LAKES|DALLARNIL|DEGILBO|DIDCOT|VIC 3265 GOLDEN FLEECE|LAKESIDE|WATERANGA|WOOWOONGA"
4625,QLD,"ARANBANGA","ARANBANGA|BAN BAN|BAN BAN SPRINGS|BARLYNE|BLAIRMORE|BINJOUR|BON ACCORD|BRANCH CREEK|NSW 2386 BYRNESTOWN|CAMPBELL CREEK|DRUMMOND NORTH DUNDARRAH|DEEP CREEK|DIRNBIR|GAYNDAH|GINOONDAN|GOOROOLBA|HARRIET|HUMPHERY|IDERAWAY|MINGO|MOUNT LAWLESS|PILE GULLY|PEAKHURST HEIGHTS PENWHAUPELL|REIDS CREEK|STOCKHAVEN|TOONDAHRA|THE LIMITS|QLD 4850 WAHOON|WETHERON|WILSON VALLEY|WOODMILLAR|YENDA"
4626,QLD,"BEERON","BEERON|BOYNEWOOD|BROVINIA|NSW 2118 CARRS PENINSULA CATTLE CREEK|COONAMBULA|DYKEHEAD|DERRI DERRA|GLENRAE|HAWKWOOD|GURGEENA|MONOGORILBY|MUNDOWRAN|MUNDUBBERA|OLD COORANGA|BIL BIL|QLD 4573 PHILPOTT|RIVERLEIGH"
4627,QLD,"ABERCORN","ABERCORN|CERATODUS|CHELTENHAM|CYNTHIA|EIDSVOLD|EIDSVOLD EAST|EIDSVOLD WEST|GROSVENOR|MALMOE|WURUMA DAM"
4630,QLD,"BANCROFT","BANCROFT|BRUNSWICK LOWER BUKALI|CANIA|CANNINDAH|COOMINGLAH|DALGA|GLENLEIGH|HARRAMI|KAPALDO|KALPOWAR|LANGLEY|MONTO|MONAL|MONT ALBERT NORTH MOONFORD|MULGILDIE|MUNGUNGO|SELENE|SPLINTER CREEK|TELLEBANG|THREE MOON|VENTNOR|YARROL"
4650,QLD,"ANTIGUA","ANTIGUA|ALDERSHOT|BEAVER ROCK|BIDWILL|BAUPLE|BAUPLE FOREST|BOONOOROO|DUNDATHU|DUCKINWILLA|DUNMORA|FERNEY|GRANVILLE|GLENORCHY|GRAHAMS CREEK|GOOTCHIE|GUNDIAH|MAAROOM|MAGNOLIA|MARYBOROUGH|MUNGAR|MOUNT URAH|NETHERBY|OWANYILLA|PIONEERS REST|PILERWA|PITT TOWN BOTTOMS POONA|PRAWLE|ST MARY|ST HELENS|TANDORA|TALEGALLA WEIR|TEDDINGTON|TINNANBAR|TIARO|THE DIMONDS|THINOOMBA|TUAN|TUAN FOREST|TINANA|TINANA SOUTH|WALKERS POINT|YENGARIE|YERRA"
4655,QLD,"BOGONG PEAKS WILDERNESS BONNYRIGG HEIGHTS BOORAL","BOGONG PEAKS WILDERNESS BONNYRIGG HEIGHTS BOORAL|BUNYA CREEK|CRAIGNISH|DUNDOWRAN|ELI WATERS|QLD 4352|HERVEY BAY|HERVEY BAY DC|KAWUNGAN|NIKENBAH|PIALBA|POINT VERNON|RIVER HEADS|SCARNESS|TAKURA|SUNSHINE ACRES|SUSAN RIVER|TORQUAY|TOOGOOM|UPPER KANGAROO RIVER URRAWEEN|UPPER GLASTONBURY URANGAN|WALLIEBUM|WALLIGAN|WONDUNNA"
4659,QLD,"BEELBI CREEK","BEELBI CREEK|BURGOWAN|BURRUM HEADS|BURRUM RIVER|BURRUM TOWN|HOWARD|PACIFIC HAVEN"
4660,QLD,"ABINGTON","ABINGTON|BUXTON|CHILDERS|CHERWELL|CORDALBA|DOOLBI|EUREKA|FARNSFIELD|GOODWOOD|GREGORY RIVER|HORTON|ISIS CENTRAL|ISIS RIVER|KULLOGUM|NORTH GREGORY|NORTH ISIS|PROMISEDLAND|REDRIDGE|SOUTH ISIS|WOODGATE"
4662,QLD,"TORBANLEA","TORBANLEA"
4670,QLD,"ALLOWAY","ALLOWAY|ABBOTSFORD|ASHFIELD|AVENELL HEIGHTS|AVOCA|BARGARA|AVONDALE|BUNDABERG|BUNDABERG DC|BUNDABERG EAST|BUNDABERG WEST|BROOMEHILL VILLAGE BUCCA|BRANYAN|CALAVOS|BURNETT HEADS|CORAL COVE|COONARR|ELECTRA|FAIRYMEAD|ELLIOTT|ELLIOTT HEADS|GIVELDA|GOOBURRUM|I INNES PARK|KALKIE|KENSINGTON|KEPNOCK|KINGFISHER SHORES KINKUNA|MILLBANK|MEADOWVALE|MOORLAND|MON REPOS|MULLETT CREEK|OAKWOOD|PINE CREEK|QUNABA|RUBYANNA|NSW 2567 SOUTH BINGERA|SHARON|SOUTH KOLAN|THABEBAN|WALKERVALE|WATALGAN|WELCOME CREEK|WINFIELD|WINDERMERE|WOONGARRA"
4671,QLD,"BOOYAL","BOOYAL|BOOLBOONDA|BULLYARD|BUNGADOO|DALYSFORD|DAMASCUS|DOUGHBOY|DELAN|DUINGAL|DRINAN|GAETA|GOOD NIGHT|GIN GIN|HORSE CAMP|KOLONGA|LAKE MONDURAN|MCILWRAITH|MAROONDAN|MORGANVILLE|VIC 3800 MOOLBOOLAMAN|MONDURAN|MOLANGUL|MUNGY|MOUNT PERRY|NEW MOONTA|NEARUM|REDHILL FARMS|SKYRING RESERVE|ST KILDA|TAS 7260 ST AGNES|TAKILBERAN|TIRROAN|WALLAVILLE|WONBAH|WONBAH FOREST"
4673,QLD,"MIARA","MIARA|WARRANDYTE SOUTH WATERLOO|YANDARAN"
4674,QLD,"BAFFLE CREEK","BAFFLE CREEK|BERAJONDO|DEEPWATER|EULEILAH|QLD 4122 MOUNT MARIA|OYSTER CREEK|RULES BEACH|ROSEDALE|TAUNTON"
4676,QLD,"GINDORAN","GINDORAN|LOWMEAD"
4677,QLD,"AGNES WATER","AGNES WATER|CAPTAIN CREEK|COLOSSEUM|EURIMBULA|MIRIAM VALE|MOUNT OBSERVATION MOUNT TOM|ROUND HILL"
4678,QLD,"BOROREN","BOROREN|FITZGERALDS VALLEY FORESHORES|RODDS BAY|TURKEY BEACH"
4680,QLD,"BARNEY POINT","BARNEY POINT|BENARABY|BEECHER|BOYNEDALE|BOYNE ISLAND|BOYNE VALLEY|BYELLEE|VIC 3889 CALLEMONDAH|BURUA|CALLIOPE|CLINTON|CURTIS ISLAND|DIGLUM|GLEN EDEN|GLADSTONE|GLADSTONE DC|HERON ISLAND|IVERAGH|KIN KORA|KIRKWOOD|MOUNT ALMA|NEW AUCKLAND|CONNELL|RIVER RANCH|SOUTH END|SOUTH TREES|TELINA|TANNUM SANDS|SUN VALLEY|TALLWOODS VILLAGE TARAGOOLA|TABLELANDS|TOOLOOA|UBOBO|TAS 7212 WEST STOWE|WEST GLADSTONE|WOODERSON"
4694,QLD,"ALDOGA","ALDOGA|TARGINNIE|YARWUN"
4695,QLD,"AMBROSE","AMBROSE|BRACEWELL|DARTS CREEK|EAST END|MACHINE CREEK|MOUNT LARCOM|THE NARROWS"
4697,QLD,"RAGLAN","RAGLAN"
4699,QLD,"AVON VALLEY NATIONAL PARK BAJOOL","AVON VALLEY NATIONAL PARK BAJOOL|PORT ALMA"
4700,QLD,"ALLENSTOWN","ALLENSTOWN|DEPOT HILL|FAIRY BOWER|PORT CURTIS|RISDON PARK SOUTH ROCKHAMPTON|THE RANGE|THE KEPPELS|WANDAL"
4701,QLD,"BERSERKER","BERSERKER|CARRINGTON FALLS CATHERINE HILL BAY UNIVERSITY|FRENCHVILLE|GREENLAKE|IRONPOT|KAWANA|KOONGAL|LAKES CREEK|LIMESTONE CREEK|MOUNT ARCHER|NORMAN GARDENS|NERIMBERA|NANKIN|PARK AVENUE|VIC 3549 ROCKYVIEW|ROCKHAMPTON DC|SANDRINGHAM|THE COMMON"
4702,QLD,"ALBERTA","ALBERTA|ANAKIE SIDING|ALSACE|ALTON DOWNS|BALCOMBA|ARCTURUS|BARALABA|BANANA|BARNARD|BLACKDOWN|BOULDERCOMBE|BINGEGANG|BLUFF|BOOLBURRA|CANAL CREEK|CANOONA|BUSHLEY|CHEESEBOROUGH|CAWARRAL|CARNARVON PARK|CONSUELO|COOMOO|COMET|COOROOMAN|COORUMBENE|COOWONGA|DALMA|DIXALEA|DULULU|DINGO|DUMPY CREEK|ETNA CREEK|GAINSFORD|GINDIE|GARNANT|GOOMALLY|GOGANGO|GRACEMERE|GLENROY|GOOVIGEN|GOOWARRA|GOOD HOPE LANDING GORDONSTONE|HUMBOLDT|JOSKELEIGH|JAMBIN|JARDINE|KABRA|KEPPEL SANDS|JELLINBAH|KALAPA|KUNWARARA|KOKOTUNGO|MARMOR|MACKENZIE|LOWESBY|MIDGEE|MILMAN|MILDURA CENTRE PLAZA MIMOSA|MORINISH|MORINISH SOUTH|MOUNT CHALMERS|NINE MILE|PARKHURST|WA 6271 PHEASANT CREEK|PINK LILY|ROSSMOYA|RIDGELANDS|QLD 4700 ROLLESTON|RUBYVALE|REWAN|SHOALWATER|STANWELL|STEWARTON|STANAGE|SOUTH YAAMBA|TARRAMBA|TOGARA|THE CAVES|THOMPSON POINT|WALLAROO|TUNGAMULL|ULOGIE|WILLOWS|WESTWOOD|WOOROONA|WOOLEIN|WYCARBAH|WOWAN"
4703,QLD,"ABERCROMBIE RIVER ADELAIDE PARK","ABERCROMBIE RIVER ADELAIDE PARK|BANGALEE|BARLOWS HILL|BARMARYEE|BARMOYA|BONDOOLA|BUNGUNDARRA|BYFIELD|CAUSEWAY LAKE|COOEE BAY|COBRABALL|FARNBOROUGH|HIDDEN VALLEY|INVERNESS|KINKA BEACH|LAMMERMOOR|LAKE MARY|MARYVALE|MEIKLEVILLE HILL|NSW 2828 MULAMBIN|MULARA|PACIFIC HEIGHTS|ROSSLYN|NSW 2540 STOCKYARD|TANBY|TAROOMBALL|TARANGANBA|WEERRIBA|WOODBURY|YEPPOON"
4704,QLD,"WATTLEBANK","WATTLEBANK|YAAMBA"
4705,QLD,"CLARKE CREEK","CLARKE CREEK|MACKENZIE RIVER|LOTUS CREEK|MARLBOROUGH|MOUNT GARDINER"
4706,QLD,"OGMORE","OGMORE"
4707,QLD,"COLLAROY","COLLAROY|ST LAWRENCE|THE PERCY GROUP"
4709,QLD,"TIERI","TIERI"
4710,QLD,"EMU PARK","EMU PARK|ZILZIE"
4711,QLD,"GLENDALE","GLENDALE|GLENLEE"
4712,QLD,"DUARINGA","DUARINGA"
4713,QLD,"WOORABINDA","WOORABINDA"
4714,QLD,"BAREE","BAREE|BOULDER CREEK|FLETCHER CREEK|HAMILTON CREEK|HOLLOWAYS BEACH HORSE CREEK|JOHNSONS HILL|LIMESTONE|LEYDENS HILL|VIC 3129 MOONGAN|MOUNT MORGAN|NINE MILE CREEK|OAKEY CREEK|STRUCK OIL|THE MINE|TROTTER CREEK|WALMUL|WALTERHALL|WURA"
4715,QLD,"BILOELA","BILOELA|CABBAGE TREE ISLAND CALLIDE|CASTLE CREEK|DAKENBA|DUMGREE|GREYCLIFFE|ORANGE CREEK|PROSPECT|QLD 4122 VALENTINE PLAINS"
